claim_id,claim_index,statement,retrieved_evidence,gold_label,predicted_label,is_correct
dev_4329,4329,"Việc đánh giá tình hình dịch COVID - 19 sẽ dựa trên 3 yếu tố theo thông tin từ GS.TS Phan Trọng Lân gồm virus SARS-CoV-2, môi trường sống, hành vi của người dân và cuối cùng là biện pháp đáp ứng, vũ khí hiệu quả của Việt Nam.","Thứ ba, về biện pháp đáp ứng, vũ khí hiệu quả của Việt Nam mở sớm từ tháng 3/2022 là do chúng ta đã bao phủ vaccine phòng chống dịch COVID-19 rất sớm.",Supported,NEI,False
dev_5178,5178,"Một em học sinh nữ tại Hà Nội đã đạt 38.5 điểm, là điểm chuẩn cao nhất lớp 10 chuyên Hóa của trường THPT chuyên Lê Hồng Phong.","Năm trước, lớp 10 chuyên Hóa của trường THPT chuyên Lê Hồng Phong có điểm chuẩn cao nhất là 38,5 điểm với nguyện vọng một và 39 điểm với nguyện vọng hai.",NEI,Refuted,False
dev_3064,3064,"Giải đấu nằm trong chuỗi sự kiện quảng bá cho giải golf danh giá Ryder Cup 2023, giải đấu Vietnam Italy Golf Tournament sẽ diễn ra vào cuối tháng 9/2023 tại Itay đã diễn ra tại sân golf Long Biên Hà Nội.",Giải đấu Vietnam Italy Golf Tournament - giải đấu nằm trong chuỗi sự kiện quảng bá cho giải golf danh giá Ryder Cup 2023 sẽ diễn ra vào cuối tháng 9/2023 tại Itay đã diễn ra tại sân golf Long Biên Hà Nội.,Supported,NEI,False
dev_5788,5788,Tỉ phú Musk quyết định làm một cuộc thăm dò người dùng Twitter và có 60% trong số hơn 17 triệu người tham gia bình chọn muốn tỉ phú Musk rời vị trí CEO Twitter.,57% trong số hơn 17 triệu người tham gia bình chọn muốn tỉ phú Musk rời vị trí CEO Twitter.,Refuted,NEI,False
dev_5216,5216,Hội nghị AFCDM+3 đã thảo luận về tình hình kinh tế vĩ mô hiện tại trong khu vực ASEAN+3 và tiến độ của các sáng kiến hợp tác tài chính.,"Theo TTXVN, tại Hội nghị, các quan chức Ngân hàng Trung ương ASEAN+3 đã thảo luận tình hình kinh tế vĩ mô khu vực và tiến độ triển khai các sáng kiến hợp tác tài chính. Về kinh tế vĩ mô khu vực, Văn phòng Nghiên cứu kinh tế vĩ mô ASEAN+3 (AMRO) đánh giá tăng trưởng kinh tế khu vực ASEAN+3 trong năm 2022 ghi nhận sự phục hồi sau giai đoạn COVID-19, chủ yếu đến từ tăng nhu cầu nội địa.",Supported,Refuted,False
dev_3236,3236,"ACV cho biết việc điều chỉnh thời gian thực hiện gói thầu từ 33 tháng lên 39 tháng dựa trên cơ sở kiến nghị, đề xuất của một số nhà thầu quan tâm, đơn vị tư vấn và được Chính phủ chấp thuận.","Lãnh đạo ACV cho biết, việc điều chỉnh này trên cơ sở kiến nghị, đề xuất của một số nhà thầu quan tâm, đơn vị tư vấn, và được đồng ý của Chính phủ.",Supported,NEI,False
dev_5783,5783,Loài cúc Gorteria diffusa là loài cúc duy nhất ạo ra ruồi cái giả trên cánh hoa để dụ con đực tới thụ phấn.,"Loài cúc duy nhất tạo ra ruồi cái giả 3D để dụ ruồi đực đến thụ phấn là Gorteria diffusa, phân bố tại Nam Phi.",Supported,Refuted,False
dev_749,749,"Bộ tem ""Hoa Đà Lạt"" gồm 6 mẫu được vẽ bởi họa sĩ Thúy Lan.","Đó là bộ tem ""Hoa Đà Lạt"" gồm 6 mẫu, được phát hành ngày 23/9/1989; bộ tem ""Hoa phong lan (Kỷ niệm 100 năm thành phố Đà Lạt)"" gồm 4 mẫu, được phát hành ngày 16/6/1993.",NEI,Refuted,False
dev_5954,5954,"Kho tạm giữ được xây trên một khu đất trống, xung quanh dựng vách tôn và chỉ có một phần mái che nhỏ.","Xung quanh được dựng vách tôn, chỉ có một phần mái che nhỏ, còn lại khu vực giữ phương tiện không có mái che.",Supported,Refuted,False
dev_5641,5641,Ngày 24/5 Sở Giáo dục và Đào tạo TP HCM tổ chức trao chứng chỉ phổ thông quốc tế Pearson Edexcel cho học sinh của chương trình tiếng Anh tích hợp năm học 2021-2022.,"TP HCM Bùi Trọng Nguyên, học sinh lớp 5 ở Thủ Đức, có điểm thi môn Toán bậc tiểu học cao nhất thế giới theo chương trình phổ thông quốc tế của Vương quốc Anh. Ngày 24/3, Sở Giáo dục và Đào tạo TP HCM tổ chức trao chứng chỉ phổ thông quốc tế Pearson Edexcel, Vương quốc Anh, cho hơn 600 học sinh lớp 5, 9, 11 của chương trình tiếng Anh tích hợp năm học 2021-2022.",Refuted,Supported,False
dev_4918,4918,"Công ty TNHH Real-time Robotics (RtR) Việt Nam là công ty đầu tiên nhận được giấy phép đầu tư vào Khu Công nghệ cao TP HCM (SHTP) để mở nhà máy sản xuất drone vào năm 2017 với vốn đầu tư ban đầu khoảng 53,5 triệu USD, sản phẩm đang được nhà nhập khẩu chào bán 25.000 - 30.000 USD/chiếc (chưa kèm các tính năng phụ), cao hơn 20%-30% so với thị trường.","Sản phẩm đang được nhà nhập khẩu chào bán 25.000 - 30.000 USD/chiếc (chưa kèm các tính năng phụ), cao hơn 20%-30% so với thị trường.",Refuted,NEI,False
dev_3651,3651,"Trong phiên họp lần thứ 21, ý kiến về bổ sung và sửa luật đã được đề xuất với mục đích giảm thiểu các thủ tục hành chính và đáp ứng các yêu cầu về ứng dụng, phát triển cơ sở dữ liệu quốc gia.","Sửa luật nhằm hạn chế phát sinh thủ tục hành chính Về dự án Luật CCCD (sửa đổi), Bộ trưởng Bộ Tư pháp Lê Thành Long cho biết để tháo gỡ khó khăn, vướng mắc trong thi hành Luật CCCD năm 2014 và đáp ứng yêu cầu, nhiệm vụ liên quan đến ứng dụng cơ sở dữ liệu quốc gia về dân cư, phát huy giá trị, tiện ích CCCD, phục vụ phát triển ứng dụng dữ liệu về dân cư, định danh điện tử…",Supported,Refuted,False
dev_2269,2269,"Tình hình dịch bệnh COVID-19 tại Việt Nam không nghiêm trọng và không cần tiếp tục các biện pháp cảnh giác, phòng ngừa.","Tổng số ca tử vong do COVID-19 tại Việt Nam tính đến nay là 43.186 ca, chiếm tỉ lệ 0,4% so với tổng số ca nhiễm.",Refuted,NEI,False
dev_610,610,Bộ Thông tin và Truyền thông đã ban hành Thông tư nhằm bảo đảm không bị lộ thông tin cá nhân.,"Trước thực trạng trên, Bộ Thông tin và Truyền thông (TT-TT) đã ban hành Thông tư 12/2022 quy định chi tiết và hướng dẫn một số điều của Nghị định 85/2016 của Chính phủ về bảo đảm an toàn hệ thống thông tin theo cấp độ.",Supported,NEI,False
dev_3596,3596,"Xu hướng chung của các trường tiên tiến trên thế giới là cung cấp môi trường thoải mái, vừa chơi vừa học, không gây áp lực cho học sinh hỗ trợ học sinh tìm được điều mình không thích và đam mê cái gì.",Xu hướng chung của các trường học tiên tiến trên thế giới hiện đại là cung cấp môi trường cho người học có thể tự tìm tòi được những thế mạnh của bản thân.,Refuted,NEI,False
dev_161,161,"Nhiệm vụ chiến lược, thường xuyên của Đảng, Nhà nước chính là tiếp tục đổi mới, phát huy hiệu quả chính sách xã hội, nhưng cũng có những hạn chế sẽ gặp phải khi chính sách xã hội còn thiếu tính bao trùm, không có sự kết nối giữa các chính sách trong tổ chức, tỷ lệ bao phủ không cao.","Nhưng Bộ Chính trị cũng chỉ ra một số tồn tại, hạn chế khi chính sách xã hội còn thiếu tính bao trùm, thiếu liên kết giữa các chính sách trong tổ chức thực hiện, tỷ lệ bao phủ thấp. Chênh lệch mức sống giữa các vùng, miền, nhóm đối tượng còn lớn.",Supported,Refuted,False
dev_168,168,"Ngày 31/3, thông tin vụ việc phát hiện một số thi thể người nước ngoài trong khu vực biển Đài Loan (Trung Quốc) gần đây đã Phó Phát ngôn Bộ Ngoại giao đưa ra câu trả lời.","Ngày 31/3, Phó Phát ngôn Bộ Ngoại giao Phạm Thu Hằng đã trả lời câu hỏi của phóng viên TTXVN đề nghị cung cấp thông tin vụ việc phát hiện một số thi thể người nước ngoài trong khu vực biển Đài Loan (Trung Quốc) gần đây.",Supported,Refuted,False
dev_1584,1584,Ngày hội việc làm Nhật Bản 2023 tại Đại học Đông Á đã đưa ra nhiều vị trị việc làm tại Nhật cho sinh viên.,"Sáng 9-3, tại Đại học Đông Á, đã diễn ra chương trình Lễ hội giao lưu văn hóa Việt – Nhật và Ngày hội việc làm Nhật Bản 2023.",Supported,NEI,False
dev_3747,3747,"Mức điểm đạt của môn tin học là 22,60, cao hơn năm ngoái đến 5 điểm.","Trinh Theo Cục Quản lý chất lượng, Bộ GD-ĐT, thí sinh các môn học được triệu tập tham dự kỳ thi chọn đội tuyển Olympic năm 2023 dự kiến tổ chức trong tháng 4 nếu đạt các mức điểm cụ thể như sau: Môn toán từ 23 điểm trở lên, môn vật lý từ 17,25 trở lên, môn hóa từ 26,625 trở lên, môn sinh từ 26 điểm trở lên, môn tin học từ 22,60 điểm trở lên.",NEI,Refuted,False
dev_2517,2517,"Theo Ban Tổ chức Năm Du lịch quốc gia 2023, lễ khai mạc sẽ diễn ra vào ngày 25/3 và hơn 200 sự kiện văn hóa, thể thao và du lịch với quy mô liên tỉnh, quốc gia và quốc tế sẽ được tổ chức tại 1 địa điểm là Bình Thuận.","Năm Du lịch Quốc gia 2023 sẽ có hơn 200 sự kiện văn hóa, thể thao và du lịch với quy mô liên tỉnh, quốc gia và quốc tế được tổ chức trên địa bàn tỉnh Bình Thuận và tại 41 tỉnh/thành phố trong cả nước.",Refuted,NEI,False
dev_4406,4406,"Weploy sẽ phỏng vấn ứng viên để bảo đảm chất lượng nhân sự; tổ chức các buổi huấn luyện, đào tạo chuyên ngành phục vụ từ cơ bản đến nâng cao nhằm giúp nguồn cung - cầu lao động tiệm cận nhau, gỡ bài toán khó cho cả doanh nghiệp và nhân sự thời vụ Việt Nam.","Từ hệ thống đào tạo và quy trình tuyển dụng nhân sự thời vụ, Weploy sẽ tiến hành phỏng vấn ứng viên để bảo đảm chất lượng nhân sự; tổ chức các buổi huấn luyện, đào tạo chuyên ngành phục vụ từ cơ bản đến nâng cao theo các vị trí ứng tuyển.",Supported,NEI,False
dev_1220,1220,"Đối với việc đặt hàng hai công ty Cây xanh và Sinh Thái Xanh, hai nguyên phó chủ tịch Hà Nội khai rằng các đơn vị phải thực hiện theo chỉ đạo của ông Chung nên ông Hùng và ông Toản đều khẳng định việc chấp thuận phương án lựa chọn nhà thầu theo hình thức đặt hàng mà bản thân không hề biết có việc thông đồng nâng giá cây xanh, không trực tiếp gây nên hậu quả vụ án.",Cả ông Hùng và ông Toản đều khẳng định không biết việc thông đồng nâng giá cây xanh nên chấp thuận phương án lựa chọn nhà thầu theo hình thức đặt hàng và không trực tiếp gây nên hậu quả vụ án.,Supported,NEI,False
dev_373,373,Ngày 30.3 Bệnh viện nhi đồng 1 đã tiếp nhận một ca bệnh nhi 3 tuổi nhét pin điện tử dạng cúc áo vào mũi và bị hoại tử một phần niêm mạc.,"Ngày 30.3, tin từ Bệnh viện Nhi đồng 1 (TP.HCM) cho biết, bệnh viện vừa tiếp nhận bé gái 3 tuổi (ngụ Long An) do nhét pin điện tử vào mũi.",Supported,Refuted,False
dev_3162,3162,Nhóm cố vấn khoa học SAGO của Tổ chức Y tế Thế giới (WHO) đang kêu gọi Trung Quốc tiết lộ mọi thông tin về nguồn gốc của đại dịch COVID-19.,(PLO)- Nhóm cố vấn khoa học của Tổ chức Y tế Thế giới kêu gọi Trung Quốc công bố tất cả thông tin về nguồn gốc của đại dịch COVID-19 sau khi phát hiện một loài động vật từ chợ động vật sống ở TP Vũ Hán dương tính với virus SARS-CoV-2.,Supported,Refuted,False
dev_2679,2679,Hành vi vi phạm của Quý ảnh hưởng tiêu cực đến những cá nhân không liên quan khác.,"Cảnh sát cho biết, Quý đã liên hệ và chi tiền cho đăng kiểm viên Trung tâm Kiểm định kỹ thuật phương tiện, thiết bị giao thông cơ giới Bắc Giang (Trung tâm Đăng kiểm 98-01S) để thực hiện hành vi trên.",NEI,Refuted,False
dev_6240,6240,Ông Nguyễn Quang Tuấn (con trai bà Phương Hằng) đã xin bảo lĩnh cho mẹ tại ngoại sau khi bà bị bắt giam được vài ngày.,"Mới đây, ông Nguyễn Quang Tuấn (con trai bà Phương Hằng) gửi đơn xin bảo lĩnh cho bà Nguyễn Phương Hằng tại ngoại.",NEI,Refuted,False
dev_1371,1371,"UAE mới thua 2 ở 10 lần ra sân vừa qua, Thái Lan đang chơi tốt hơn bởi họ chỉ thua 2 trong 10 trận gần nhất.","Nếu nhìn vào phong độ, có thể nhận xét rằng Thái Lan đang chơi tốt hơn bởi họ chỉ thua 2 trong 10 trận gần nhất, ngược lại UAE mới thắng 2 ở 10 lần ra sân vừa qua, còn lại là 6 thất bại.",Refuted,Supported,False
dev_4744,4744,"Để gửi tin nhắn brandname đến người dùng bằng trạm phát sóng BTS thì kẻ xấu thực hiện thông qua Machine in the Middle - MitM, đặt BTS giả xen vào giữa kết nối của điện thoại và trạm BTS thật.","Từ hai yếu tố này, kẻ xấu có thể thực hiện cuộc tấn công trung gian (Machine in the Middle - MitM) bằng cách đặt BTS giả xen vào giữa kết nối của điện thoại và trạm BTS thật.",Supported,Refuted,False
dev_6355,6355,Mục tiêu chính của quan hệ đối tác là phát triển ĐH Quốc gia Hà Nội thành một cơ quan nghiên cứu hàng đầu.,"ĐH Quốc gia Hà Nội và tỉnh Hà Tĩnh sẽ xây dựng đề án chuyển đổi cơ chế hoạt động Trường ĐH Hà Tĩnh trở thành trường ĐH thành viên của ĐH Quốc gia Hà Nội NGỌC DIỆP Theo GS Lê Quân, Giám đốc ĐH Quốc gia Hà Nội, văn bản hợp tác nhằm hiện thực hóa các mục tiêu phát triển của tỉnh với 4 nhiệm vụ trọng tâm: đào tạo và phát triển nguồn nhân lực; nghiên cứu khoa học và chuyển giao công nghệ; tư vấn chính sách phát triển kinh tế - xã hội; xây dựng và phát triển Trường ĐH Hà Tĩnh. Trong giai đoạn hợp tác này, hai bên triển khai đẩy mạnh 10 nhóm hợp tác cụ thể, trong đó có việc xây dựng đề án chuyển đổi cơ chế hoạt động Trường ĐH Hà Tĩnh trở thành trường ĐH thành viên của ĐH Quốc gia Hà Nội.",Refuted,NEI,False
dev_963,963,Nguyễn Khôi sắp tốt nghiệp lớp 12 trường THPT Nguyễn Thị Minh Khai.,"Em sắp tốt nghiệp lớp 12, dự định học ngành An toàn thông tin.",NEI,Refuted,False
dev_4688,4688,"Trịnh Tiến Dũng, cư trú tại Mỹ, cầm đầu đường dây buôn lậu, vận chuyển trái phép tiền tệ trị giá hàng tỷ USD thông qua nhóm WhatsApp.","Bên cạnh đó, cơ quan tố tụng còn cáo buộc Trịnh Tiến Dũng (đang bỏ trốn, bị truy nã quốc tế) cầm đầu 23 bị can khác trong đường dây vận chuyển trái phép tiền tệ qua biên giới, buôn lậu…",Supported,NEI,False
dev_5187,5187,"Ông Nguyễn Hồng Sơn, Đại biện lâm thời Đại sứ quán Việt Nam tại Nhật Bản đánh giá việc ra đời Liên hiệp Hội có ý nghĩa hết sức to lớn góp phần giữ vai trò kết nối các hội, tổ chức của người Việt Nam tại Nhật Bản; đoàn kết, tập hợp, tổ chức cộng đồng tham gia các hoạt động chung trên tất cả các lĩnh vực cuộc sống xã hội.","Liên hiệp Hội người Việt Nam tại Nhật Bản sẽ giữ vai trò kết nối các hội, tổ chức của người Việt Nam tại Nhật Bản; đoàn kết, tập hợp, tổ chức cộng đồng tham gia các hoạt động chung trên tất cả các lĩnh vực cuộc sống xã hội.",Refuted,NEI,False
dev_5082,5082,"Theo Bộ trưởng Bộ KH&ĐT Nguyễn Chí Dũng, đầu tư của các doanh nghiệp nhà nước trong các ngành, kĩnh vực, địa bàn then chốt, thiết yếu trong giai đoạn 2016-2021 đã giúp giảm bớt gánh nặng từ ngân sách nhà nước trong việc thi hành các dự án đầu tư phát triển nền kinh tế-xã hội quan trọng.","Bộ trưởng Bộ KH&ĐT Nguyễn Chí Dũng phát biểu ý kiến tại Hội nghị - Ảnh: VGP/Nhật Bắc Dự Hội nghị Thủ tướng Chính phủ làm việc với Uỷ ban và 19 tập đoàn, tổng công ty Nhà nước trực thuộc Uỷ ban, Bộ trưởng Bộ KH&ĐT Nguyễn Chí Dũng cho biết, trong giai đoạn 2016-2021, đầu tư của các doanh nghiệp nhà nước trong các ngành, lĩnh vực, địa bàn then chốt, quan trọng của nền kinh tế đã giúp giảm bớt gánh nặng từ ngân sách nhà nước trong thực hiện các dự án đầu tư phát triển kinh tế-xã hội quan trọng, góp phần thực hiện tiến trình cơ cấu lại nền kinh tế gắn với đổi mới mô hình tăng trưởng.",Supported,Refuted,False
dev_5526,5526,"Ngày 23/3, hãng Disney chính thức công bố đoạn clip giới thiệu bộ phim ""Descendants: The Rise of Red"". Thông tin này trở thành chủ đề bàn tán trên mạng xã hội bởi tạo hình của nhân vật Lọ Lem mới.","(Dân trí) - Ngày 23/3, hãng Disney chính thức công bố đoạn clip giới thiệu bộ phim ""Descendants: The Rise of Red"".",Supported,NEI,False
dev_6749,6749,"Nhà giáo ưu tú, PGS-TS Lương Minh Cừ tăng tranh lưu niệm cho ngày Đại sứ Hỗ trợ đào tạo nguồn nhân lực và nghiên cứu khoa học.","Nhà giáo ưu tú, PGS-TS Lương Minh Cừ tặng quà lưu niệm cho ngày Đại sứ Hỗ trợ đào tạo nguồn nhân lực và nghiên cứu khoa học.",NEI,Refuted,False
dev_7379,7379,"Ông Hồ Tấn Minh cho biết, việc rà soát và cấp mã định danh cho học sinh trên địa bàn thành phố sẽ được ngành giáo dục và ngành công an nỗ lực làm hết sức, ngành giáo dục và ngành công an phải hoàn tất việc làm sạch dữ liệu, cấp mã định danh cho toàn bộ trẻ em trong độ tuổi đến trường, từ 3 - 18 tuổi từ nay cho đến hết tháng 4.","Từ nay cho đến hết tháng 4, ngành giáo duc và ngành công an phải hoàn tất việc làm sạch dữ liệu, cấp mã định danh cho toàn bộ trẻ em trong độ tuổi đến trường, từ 3 - 18 tuổi.",Supported,NEI,False
dev_6947,6947,"Theo Báo Tuổi trẻ Online , cơ quan CSĐT đã tiến hành khám xét nơi ở của ông Bắc ở số 45 đường Lê Thị Pha, phường 1, Thành phố Bảo Lộc, đồng thời công bố các quyết định khởi tố.","Cùng với việc công bố các quyết định khởi tố, cơ quan CSĐT cũng đã khám xét nơi ở của ông Bắc ở số 45 đường Lê Thị Pha, phường 1, Thành phố Bảo Lộc.",NEI,Supported,False
dev_5539,5539,"Trận mở màn chiến dịch vòng loại Euro 2024 rạng sáng 24-3, Tuyển Ý và tuyển Anh sẽ cạnh tranh vị trí tốt nhất bảng trong lần đầu tiên.","Từng đánh bại tuyển Anh ở loạt đá luân lưu trận chung kết 2 năm trước, tuyển Ý quyết giành trọn 3 điểm khi đôi bên tái ngộ ở lượt trận mở màn chiến dịch vòng loại Euro 2024 rạng sáng 24-3 Được xếp chung bảng C cùng với Malta, Bắc Macedonia và Ukraine, không khó để ghi nhận 2 ""đại gia"" Ý và Anh có nhiều cơ hội vượt qua vòng loại, xét về phương diện tương quan lực lượng bảng đấu cùng với bề dày thành tích của cả 2 ở đấu trường châu lục.",NEI,Supported,False
dev_6366,6366,Một người đàn ông Nhật Bản ngoài 50 tuổi bị bắt tại Bắc Kinh vì nghi ngờ tham gia hoạt động gián điệp.,"Phát ngôn viên chính phủ Nhật Bản Hirokazu Matsuno ngày 27/3 cho biết đại sứ quán nước này tại Bắc Kinh đã được thông báo rằng ""một người đàn ông Nhật Bản ngoài 50 tuổi bị bắt tại Bắc Kinh vì vi phạm luật pháp Trung Quốc trong tháng này"".",Supported,NEI,False
dev_2946,2946,"Trong 2 trận đấu diễn ra trong những ngày FIFA Days (ngày Liên đoàn bóng đá thế giới cho phép các đội tuyển thoải mái gom quân từ các CLB, làm nhiệm vụ quốc tế) của tháng 3, Thái Lan thua Syria 1-3 vào rạng sáng 26/3 (theo giờ Việt Nam) và thua UAE 0-2 rạng sáng 29/3.","Cụ thể, Thái Lan thua Syria 1-3 vào rạng sáng 26/3 (theo giờ Việt Nam) và thua UAE 0-2 rạng sáng 29/3.",Supported,NEI,False
dev_6044,6044,Lễ hội Thanh niên diễn ra trong vòng 2 ngày nhằm chào mừng kỷ niệm Ngày thành lập Đoàn TNCS Hồ Chí Minh (26.3).,Lễ hội Thanh niên là sự kiện văn hóa đa sắc màu của thanh thiếu nhi TP.HCM được tổ chức trong Tháng Thanh niên nhằm chào mừng kỷ niệm Ngày thành lập Đoàn TNCS Hồ Chí Minh (26.3).,Supported,NEI,False
dev_970,970,Meijer đã lừa hàng trăm phụ nữ chỉ giúp thụ thai tối đa 25 đứa trẻ trong khi con số thực tế cho đến hiện tại có thể là 500 đứa trẻ.,"Cụ thể, ông Meijer được cho là đã lừa hàng trăm phụ nữ rằng ông sẽ chỉ hiến tinh trùng để giúp thụ thai tối đa 25 đứa trẻ, song trên thực tế số lượng hiến tặng của ông cao hơn rất nhiều.",Supported,NEI,False
dev_3332,3332,Màn tranh đấu kì này chủ yếu là tranh tài giữa đương kim vô địch Sahako và á quân - cựu quán quân mùa 2019 Thái Sơn Nam.,"Sân chơi kỳ này là màn tranh tài giữa đương kim vô địch Sahako, á quân Thái Sơn Nam cùng các đấu thủ sừng sỏ Thái Sơn Bắc, Sanvinest Khánh Hòa, Tân Hiệp Hưng, Cao Bằng và hai ""tân binh"" GFDI Sông Hàn, Hà Nội.",NEI,Refuted,False
dev_344,344,Học sinh không phải tham gia nhiều kỳ xét tuyển mà chỉ được tham gia một kỳ thi xét tốt nghiệp THPT và một kỳ xét tuyển đại học.,“Không nhất thiết phải tham gia nhiều kỳ thi.,Supported,NEI,False
dev_6066,6066,"Ngày 31/3 Bộ Giao thông Vận tải họp giao ban quý I/2023 để ban hành, sửa đổi các thông tư liên quan vấn đề đăng kiểm.","Ngày 31/3, tại Hà Nội, Bộ trưởng Bộ Giao thông Vận tải Nguyễn Văn Thắng chủ trì cuộc họp giao ban quý I/2023 của Bộ.",Supported,NEI,False
dev_643,643,Trò lừa đảo mới nhắm vào sinh viên liên quan đến việc những kẻ lừa đảo gọi điện thoại và yêu cầu tiền để chi trả cho trường hợp khẩn cấp về y tế.,"Trước đó, sau khi xuất hiện hình thức lừa đảo gọi điện thoại có con bị tại nạn phải chuyển tiền cấp cứu, Công an TP Hồ Chí Minh cảnh báo, khi bị đối tượng lừa đảo hoặc phát hiện các đối tượng có biểu hiện nghi vấn hoạt động lừa đảo chiếm đoạt tài sản, cần liên hệ ngay với cơ quan Công an nơi gần nhất (Công an phường, xã, thị trấn; Công an quận, huyện, thành phố Thủ Đức) hoặc liên hệ Trực ban Công an TP Hồ Chí Minh (qua số điện thoại 069.3187.344), Trực ban Phòng Cảnh sát hình sự (qua số điện thoại 069.3187.200) để cung cấp thông tin, phối hợp Cơ quan Công an nhanh chóng điều tra, xử lý.",NEI,Supported,False
dev_5765,5765,"Người Vietcombank nào cũng thuộc nằm lòng và nhắc đến với niềm tự hào vô bờ bến giá trị cốt lõi của văn hóa Vietcombank được khái quát hóa thành 5 chữ vàng ""Tin - Chuẩn - Mới - Bền - Nhân"".","(Chinhphu.vn) - Giá trị cốt lõi của văn hóa Vietcombank được khái quát hóa thành 5 chữ vàng ""Tin - Chuẩn - Mới - Bền - Nhân"" mà người Vietcombank nào cũng thuộc nằm lòng và nhắc đến với niềm tự hào vô bờ bến.",Supported,Refuted,False
dev_3282,3282,"Theo Công văn số 672/QĐ-BGDĐT ngày 8-3-2023, Bộ GD&ĐT quyết định phê duyệt địa điểm tổ chức thi IELTS cho IDP và Hội đồng Anh.","(PLO)- Kể từ khi tạm hoãn đến nay, Bộ GD&ĐT đã có 2 lần phê duyệt địa điểm tổ chức thi IELTS cho IDP và Hội đồng Anh. Bộ GD&ĐT vừa phê duyệt cho tổ chức IDP thêm 11 địa điểm liên kết tổ chức thi cấp chứng chỉ tiếng Anh IELTS. Cụ thể, theo Công văn số 672/QĐ-BGDĐT ngày 8-3-2023, Bộ GD&ĐT quyết định phê duyệt việc liên kết tổ chức thi cấp IELTS giữa Công ty TNHH Giáo Dục IDP (Việt Nam), Trường Đại học Việt Đức, Trường Đại học Y Dược Buôn Ma Thuột, Trường Đại học Kinh tế quốc dân, Công ty TNHH Đào tạo Hanex, Công ty TNHH một thành viên Giáo dục Việt Mỹ, Công ty TNHH Anh ngữ Gia Việt, Công ty Cổ phần Giáo dục và Đào tạo IMAP Việt Nam, Công ty Cổ phần Đào tạo – Phát triển Thời Đại, Công ty Cổ phần Tư vấn Giáo dục và Truyền thông PISA, Trung tâm Anh ngữ INNO (Chi nhánh Công ty TNHH Tư vấn – Thiết kế - Xây dựng Đất Phan) và IELTS Australia Pty Ltd (Australia).",Supported,Refuted,False
dev_4527,4527,TS Nguyễn Hữu Nguyên phản đối việc lắp mái tôn trên vỉa hè đường Lê Lợi.,"Mái tôn trên vỉa hè lại thêm kiến trúc cứng nhắc"" – TS Nguyễn Hữu Nguyên nói.",Supported,NEI,False
dev_6453,6453,"Với lợi thế sân nhà, Nhật Bản chiếm được ưu thế hơn cả Colombia, chính vì thế Samurai xanh sẽ không tha cho đối thủ.","Xem ra chiều nay, Samurai xanh sẽ không tha cho đối thủ.",Supported,NEI,False
dev_4331,4331,"Các công dân trẻ tiêu biểu cũng tham gia vào giải chạy bộ ""Bước chân xanh"" nhằm hưởng ứng chiến dịch Giờ Trái đất năm 2023.",Giải chạy thu hút hơn 1.000 người tham gia hưởng ứng chiến dịch Giờ Trái đất năm 2023.,Supported,NEI,False
dev_1682,1682,"ông Lula, 77 tuổi được chuẩn đoán là bị ung thư phổi giai đoạn cuối do vậy ông được các bác sĩ khuyên là nên hủy chuyến đi đến Trung Quốc.",Tổng thống Brazil Luiz Inácio Lula da Silva REUTERS Mặc dù các bác sĩ cho biết sức khỏe của ông Silva đã cải thiện nhưng ông được khuyên nên “hoãn chuyến đi đến Trung Quốc cho đến khi chu kỳ lây truyền virus kết thúc”.,Refuted,NEI,False
dev_2810,2810,"Trong văn bản khẩn của UBNA Hà Nội, UBND yêu cầu các đơn vị phải bàn giao mặt bằng đúng cam kết và khởi công dự án vành đai 3 TP.HCM đúng tiến độ.",(PLO)- UBND TP.HCM yêu cầu các đơn vị phải bàn giao mặt bằng đúng cam kết và khởi công dự án vành đai 3 TP.HCM đúng tiến độ.,Refuted,NEI,False
dev_6814,6814,"Bài đăng trên trang facebook vào ngày 21-3 của một phụ nữ ở miền bắc nước Pháp khoảng 50 tuổi, từng là người ủng hộ các cuộc biểu tình ""Áo vàng"" trong năm 2018-2019 bị đưa ra xét xử với cáo buộc xúc phạm Tổng thống Pháp Emmanuel Macron.","Người phụ nữ trên, khoảng 50 tuổi, từng là người ủng hộ các cuộc biểu tình ""Áo vàng"" trong năm 2018-2019.",Supported,NEI,False
dev_5795,5795,"Ngân hàng Thung lũng Silicon (SCB), đối tác chính của giới khởi nghiệp công nghệ tại Mỹ đã được ngân hàng First Citizens đồng ý mua lại.","SVB là đối tác chính của giới khởi nghiệp công nghệ tại Mỹ, hoạt động từ thập niên 1980.",Refuted,NEI,False
dev_550,550,"Cháu T đang chơi ở nhà thì uống nhầm ly sữa có pha thuốc của bố, sau đó bé lơ mơ, phản ứng chậm nên được đưa vào viện.","cho biết, trước đó khi đang chơi ở nhà thì cháu T.",Supported,NEI,False
dev_984,984,Bing được kì vong là sẽ giành được thị phần AI của Google.,"Davidson & Co kỳ vọng Bing sẽ giành được thị phần trong vài tháng tới, nhất là khi Google tiếp tục trì hoãn việc tích hợp công nghệ AI phái sinh vào sản phẩm của mình. Trong khi hầu hết người dùng đã có thể sử dụng Bing tích hợp AI kể từ tháng 2/2023, Google bắt đầu công bố hộp thoại Bard vào ngày 21/3.",Refuted,Supported,False
