claim_id,claim_index,statement,retrieved_evidence,gold_label,predicted_label,is_correct
dev_4744,4744,"Để gửi tin nhắn brandname đến người dùng bằng trạm phát sóng BTS thì kẻ xấu thực hiện thông qua Machine in the Middle - MitM, đặt BTS giả xen vào giữa kết nối của điện thoại và trạm BTS thật.","Từ hai yếu tố này, kẻ xấu có thể thực hiện cuộc tấn công trung gian (Machine in the Middle - MitM) bằng cách đặt BTS giả xen vào giữa kết nối của điện thoại và trạm BTS thật.",Supported,NEI,False
dev_2012,2012,"Trong phim ""Lật mặt 6"" của Trấn Thành nhân vật do diễn viên Quốc Cường sinh năm 1899 thủ vai chính là người mua tấm vé, nhưng An sinh năm 1970 lại được giao trọng trách “giữ gìn” vận may này.","Nhân vật do diễn viên Quốc Cường thủ vai chính là người mang đến tấm vé, nhưng An (diễn viên Thanh Thức) lại được giao trọng trách “giữ gìn” vận may này.",Refuted,NEI,False
dev_6355,6355,Mục tiêu chính của quan hệ đối tác là phát triển ĐH Quốc gia Hà Nội thành một cơ quan nghiên cứu hàng đầu.,"ĐH Quốc gia Hà Nội và tỉnh Hà Tĩnh sẽ xây dựng đề án chuyển đổi cơ chế hoạt động Trường ĐH Hà Tĩnh trở thành trường ĐH thành viên của ĐH Quốc gia Hà Nội NGỌC DIỆP Theo GS Lê Quân, Giám đốc ĐH Quốc gia Hà Nội, văn bản hợp tác nhằm hiện thực hóa các mục tiêu phát triển của tỉnh với 4 nhiệm vụ trọng tâm: đào tạo và phát triển nguồn nhân lực; nghiên cứu khoa học và chuyển giao công nghệ; tư vấn chính sách phát triển kinh tế - xã hội; xây dựng và phát triển Trường ĐH Hà Tĩnh. Trong giai đoạn hợp tác này, hai bên triển khai đẩy mạnh 10 nhóm hợp tác cụ thể, trong đó có việc xây dựng đề án chuyển đổi cơ chế hoạt động Trường ĐH Hà Tĩnh trở thành trường ĐH thành viên của ĐH Quốc gia Hà Nội.",Refuted,Supported,False
dev_963,963,Nguyễn Khôi sắp tốt nghiệp lớp 12 trường THPT Nguyễn Thị Minh Khai.,"Em sắp tốt nghiệp lớp 12, dự định học ngành An toàn thông tin.",NEI,Refuted,False
dev_4688,4688,"Trịnh Tiến Dũng, cư trú tại Mỹ, cầm đầu đường dây buôn lậu, vận chuyển trái phép tiền tệ trị giá hàng tỷ USD thông qua nhóm WhatsApp.","Bên cạnh đó, cơ quan tố tụng còn cáo buộc Trịnh Tiến Dũng (đang bỏ trốn, bị truy nã quốc tế) cầm đầu 23 bị can khác trong đường dây vận chuyển trái phép tiền tệ qua biên giới, buôn lậu…",Supported,NEI,False
dev_5187,5187,"Ông Nguyễn Hồng Sơn, Đại biện lâm thời Đại sứ quán Việt Nam tại Nhật Bản đánh giá việc ra đời Liên hiệp Hội có ý nghĩa hết sức to lớn góp phần giữ vai trò kết nối các hội, tổ chức của người Việt Nam tại Nhật Bản; đoàn kết, tập hợp, tổ chức cộng đồng tham gia các hoạt động chung trên tất cả các lĩnh vực cuộc sống xã hội.","Liên hiệp Hội người Việt Nam tại Nhật Bản sẽ giữ vai trò kết nối các hội, tổ chức của người Việt Nam tại Nhật Bản; đoàn kết, tập hợp, tổ chức cộng đồng tham gia các hoạt động chung trên tất cả các lĩnh vực cuộc sống xã hội.",Refuted,NEI,False
dev_5526,5526,"Ngày 23/3, hãng Disney chính thức công bố đoạn clip giới thiệu bộ phim ""Descendants: The Rise of Red"". Thông tin này trở thành chủ đề bàn tán trên mạng xã hội bởi tạo hình của nhân vật Lọ Lem mới.","(Dân trí) - Ngày 23/3, hãng Disney chính thức công bố đoạn clip giới thiệu bộ phim ""Descendants: The Rise of Red"".",Supported,NEI,False
dev_6749,6749,"Nhà giáo ưu tú, PGS-TS Lương Minh Cừ tăng tranh lưu niệm cho ngày Đại sứ Hỗ trợ đào tạo nguồn nhân lực và nghiên cứu khoa học.","Nhà giáo ưu tú, PGS-TS Lương Minh Cừ tặng quà lưu niệm cho ngày Đại sứ Hỗ trợ đào tạo nguồn nhân lực và nghiên cứu khoa học.",NEI,Refuted,False
dev_7379,7379,"Ông Hồ Tấn Minh cho biết, việc rà soát và cấp mã định danh cho học sinh trên địa bàn thành phố sẽ được ngành giáo dục và ngành công an nỗ lực làm hết sức, ngành giáo dục và ngành công an phải hoàn tất việc làm sạch dữ liệu, cấp mã định danh cho toàn bộ trẻ em trong độ tuổi đến trường, từ 3 - 18 tuổi từ nay cho đến hết tháng 4.","Từ nay cho đến hết tháng 4, ngành giáo duc và ngành công an phải hoàn tất việc làm sạch dữ liệu, cấp mã định danh cho toàn bộ trẻ em trong độ tuổi đến trường, từ 3 - 18 tuổi.",Supported,NEI,False
dev_743,743,"Các quốc gia thành viên của UNCLOS, bao gồm Trung Quốc chỉ được phép hoạt động trên biển chỉ khi có sự đồng ý của các quốc gia trên thế giới.","Các quốc gia thành viên của UNCLOS, trong đó có Trung Quốc, chỉ được phép thực hiện hoạt động nghiên cứu khoa học biển khi có sự đồng ý từ trước của nước ven biển liên quan.",Refuted,NEI,False
dev_2946,2946,"Trong 2 trận đấu diễn ra trong những ngày FIFA Days (ngày Liên đoàn bóng đá thế giới cho phép các đội tuyển thoải mái gom quân từ các CLB, làm nhiệm vụ quốc tế) của tháng 3, Thái Lan thua Syria 1-3 vào rạng sáng 26/3 (theo giờ Việt Nam) và thua UAE 0-2 rạng sáng 29/3.","Cụ thể, Thái Lan thua Syria 1-3 vào rạng sáng 26/3 (theo giờ Việt Nam) và thua UAE 0-2 rạng sáng 29/3.",Supported,NEI,False
dev_6044,6044,Lễ hội Thanh niên diễn ra trong vòng 2 ngày nhằm chào mừng kỷ niệm Ngày thành lập Đoàn TNCS Hồ Chí Minh (26.3).,Lễ hội Thanh niên là sự kiện văn hóa đa sắc màu của thanh thiếu nhi TP.HCM được tổ chức trong Tháng Thanh niên nhằm chào mừng kỷ niệm Ngày thành lập Đoàn TNCS Hồ Chí Minh (26.3).,Supported,NEI,False
dev_970,970,Meijer đã lừa hàng trăm phụ nữ chỉ giúp thụ thai tối đa 25 đứa trẻ trong khi con số thực tế cho đến hiện tại có thể là 500 đứa trẻ.,"Cụ thể, ông Meijer được cho là đã lừa hàng trăm phụ nữ rằng ông sẽ chỉ hiến tinh trùng để giúp thụ thai tối đa 25 đứa trẻ, song trên thực tế số lượng hiến tặng của ông cao hơn rất nhiều.",Supported,NEI,False
dev_3332,3332,Màn tranh đấu kì này chủ yếu là tranh tài giữa đương kim vô địch Sahako và á quân - cựu quán quân mùa 2019 Thái Sơn Nam.,"Sân chơi kỳ này là màn tranh tài giữa đương kim vô địch Sahako, á quân Thái Sơn Nam cùng các đấu thủ sừng sỏ Thái Sơn Bắc, Sanvinest Khánh Hòa, Tân Hiệp Hưng, Cao Bằng và hai ""tân binh"" GFDI Sông Hàn, Hà Nội.",NEI,Supported,False
dev_344,344,Học sinh không phải tham gia nhiều kỳ xét tuyển mà chỉ được tham gia một kỳ thi xét tốt nghiệp THPT và một kỳ xét tuyển đại học.,“Không nhất thiết phải tham gia nhiều kỳ thi.,Supported,NEI,False
dev_1977,1977,"Đồng chí Đại tá Hồ Xuân Tùng, Phó Cục trưởng Cục Kỹ thuật đã đánh giá cao tinh thần dân chủ trong đơn vị, nghỉ công tác, nghỉ chờ hưu theo quyết định của Bộ trưởng Bộ Quốc phòng.","Theo quyết định của Bộ trưởng Bộ Quốc phòng, đợt này Đại tá Hồ Xuân Tùng, Phó Chủ nhiệm Kỹ thuật Quân khu nghỉ công tác, nghỉ chờ hưu; Đại tá Hoàng Anh Tú, Phó Chỉ huy trưởng Bộ CHQS tỉnh Hà Tĩnh giữ chức Phó Chỉ huy trưởng, Tham mưu trưởng Bộ CHQS tỉnh Hà Tĩnh; Thượng tá Nguyễn Tiến Dũng, Phó Chính ủy Sư đoàn 968 giữ chức Chủ nhiệm Chính trị Học viện Hậu cần; Thượng tá Nguyễn Tú Tài, Phó Tham mưu trưởng Bộ CHQS tỉnh Hà Tĩnh giữ chức Phó Chỉ huy trưởng Bộ CHQS tỉnh Hà Tĩnh. Đối với Bộ CHQS tỉnh Thừa Thiên Huế có 2 đồng chí nhận chức vụ mới.",NEI,Refuted,False
dev_6066,6066,"Ngày 31/3 Bộ Giao thông Vận tải họp giao ban quý I/2023 để ban hành, sửa đổi các thông tư liên quan vấn đề đăng kiểm.","Ngày 31/3, tại Hà Nội, Bộ trưởng Bộ Giao thông Vận tải Nguyễn Văn Thắng chủ trì cuộc họp giao ban quý I/2023 của Bộ.",Supported,NEI,False
dev_643,643,Trò lừa đảo mới nhắm vào sinh viên liên quan đến việc những kẻ lừa đảo gọi điện thoại và yêu cầu tiền để chi trả cho trường hợp khẩn cấp về y tế.,"Trước đó, sau khi xuất hiện hình thức lừa đảo gọi điện thoại có con bị tại nạn phải chuyển tiền cấp cứu, Công an TP Hồ Chí Minh cảnh báo, khi bị đối tượng lừa đảo hoặc phát hiện các đối tượng có biểu hiện nghi vấn hoạt động lừa đảo chiếm đoạt tài sản, cần liên hệ ngay với cơ quan Công an nơi gần nhất (Công an phường, xã, thị trấn; Công an quận, huyện, thành phố Thủ Đức) hoặc liên hệ Trực ban Công an TP Hồ Chí Minh (qua số điện thoại 069.3187.344), Trực ban Phòng Cảnh sát hình sự (qua số điện thoại 069.3187.200) để cung cấp thông tin, phối hợp Cơ quan Công an nhanh chóng điều tra, xử lý.",NEI,Refuted,False
dev_2795,2795,"13 người trên ôtô khách và tài xế xe tải bị thương, được người dân phá cửa kính đưa ra ngoài.","Tài xế xe tải và 12 người trên ôtô khách bị thương, được người dân phá cửa kính đưa ra ngoài.",Refuted,Supported,False
dev_4527,4527,TS Nguyễn Hữu Nguyên phản đối việc lắp mái tôn trên vỉa hè đường Lê Lợi.,"Mái tôn trên vỉa hè lại thêm kiến trúc cứng nhắc"" – TS Nguyễn Hữu Nguyên nói.",Supported,NEI,False
dev_6453,6453,"Với lợi thế sân nhà, Nhật Bản chiếm được ưu thế hơn cả Colombia, chính vì thế Samurai xanh sẽ không tha cho đối thủ.","Xem ra chiều nay, Samurai xanh sẽ không tha cho đối thủ.",Supported,NEI,False
dev_4331,4331,"Các công dân trẻ tiêu biểu cũng tham gia vào giải chạy bộ ""Bước chân xanh"" nhằm hưởng ứng chiến dịch Giờ Trái đất năm 2023.",Giải chạy thu hút hơn 1.000 người tham gia hưởng ứng chiến dịch Giờ Trái đất năm 2023.,Supported,NEI,False
dev_2899,2899,"Ngày 29/3, đơn vị giữ quyền cử thí sinh Việt Nam dự thi Miss Universe đã đạt được thỏa thuận với Unicorp về việc chuyển quyền quản lý Á hậu Thảo Nhi nên cô được tham gia Miss Universe 2023.","Hôm nay 29/3, đơn vị giữ quyền cử thí sinh Việt Nam dự thi Miss Universe chính thức xác nhận Á hậu Thảo Lê sẽ không tham gia Miss Universe 2023.",Refuted,NEI,False
dev_6814,6814,"Bài đăng trên trang facebook vào ngày 21-3 của một phụ nữ ở miền bắc nước Pháp khoảng 50 tuổi, từng là người ủng hộ các cuộc biểu tình ""Áo vàng"" trong năm 2018-2019 bị đưa ra xét xử với cáo buộc xúc phạm Tổng thống Pháp Emmanuel Macron.","Người phụ nữ trên, khoảng 50 tuổi, từng là người ủng hộ các cuộc biểu tình ""Áo vàng"" trong năm 2018-2019.",Supported,NEI,False
dev_5795,5795,"Ngân hàng Thung lũng Silicon (SCB), đối tác chính của giới khởi nghiệp công nghệ tại Mỹ đã được ngân hàng First Citizens đồng ý mua lại.","SVB là đối tác chính của giới khởi nghiệp công nghệ tại Mỹ, hoạt động từ thập niên 1980.",Refuted,NEI,False
dev_550,550,"Cháu T đang chơi ở nhà thì uống nhầm ly sữa có pha thuốc của bố, sau đó bé lơ mơ, phản ứng chậm nên được đưa vào viện.","cho biết, trước đó khi đang chơi ở nhà thì cháu T.",Supported,NEI,False
dev_3459,3459,"Đảng ủy Quảng Ninh, chỉ huy xác định công tác thi đua và phong trào Thi đua Quyết thắng luôn là một nội dung quan trọng trong hoạt động lãnh đạo, chỉ đạo của cấp ủy, chỉ huy các cấp.","Nhấn mạnh các mục tiêu lớn của tỉnh Quảng Ninh như là một cực trong tam giác động lực tăng trưởng Hà Nội - Hải Phòng - Quảng Ninh, phát huy vai trò đầu tàu, động lực trong phát triển vùng đồng bằng sông Hồng, đồng chí Trần Tuấn Anh đề nghị tỉnh Quảng Ninh nghiên cứu, triển khai một số nhiệm vụ, giải pháp quan trọng như: Tiếp tục rà soát, bổ sung, ban hành mới chương trình, kế hoạch, đề án để tiếp tục thực hiện Chỉ thị 13-CT/TW trên địa bàn tỉnh, quan tâm nghiên cứu, xây dựng quy hoạch, quản lý quy hoạch bài bản, hiệu quả.",Refuted,Supported,False
dev_3342,3342,"Du lịch Việt Nam, du lịch Bình Thuận và Năm du lịch quốc gia 2023 được quảng bá tại các hội chợ du lịch quốc tế như ITB tại Anh, WTM tại Mỹ và các thị trường trọng điểm quốc tế như ASEAN, Đông Bắc Á, châu Âu...","Truyền thông, quảng bá du lịch Việt Nam, du lịch Bình Thuận và Năm Du lịch quốc gia 2023 tại chương trình giới thiệu du lịch Việt Nam và các tuần văn hóa Việt Nam tại thị trường trọng điểm quốc tế (ASEAN, Đông Bắc Á, châu Âu, Ấn Độ, Australia, Mỹ...).",Refuted,NEI,False
dev_353,353,Chỉ có mẫu xe Hyundai Santa Cruzes 2022-2023 là bị ảnh hưởng.,"Theo NHTSA, các mẫu xe bị ảnh hưởng do lỗi mô-đun trên gồm Hyundai Santa Cruzes 2022-2023, Hyundai Santa Fes 2019-2023, Santa Fe Hybrid 2021-2023, Santa Fe Plug-in Hybrid 2022-2023 và xe tải cỡ nhỏ Kia Carnival 2022-2023.",Refuted,Supported,False
dev_5911,5911,Ông Tony Blair hiện đang là Thủ tướng Vương quốc Anh và Bắc Ireland.,"(Chinhphu.vn) - Chiều 10/3, Thủ tướng Phạm Minh Chính đã tiếp ông Tony Blair, cựu Thủ tướng Vương quốc Anh và Bắc Ireland, Chủ tịch điều hành Viện Tony Blair vì sự thay đổi toàn cầu (TBI) nhân dịp ông đến thăm Việt Nam.",Refuted,Supported,False
