claim_id,claim_index,statement,evidence,label
dev_452,452,"Để đảm bảo tiến độ triển khai thành công, hiệu quả Chương trình phục hồi và phát triển kinh tế - xã hội cần khẩn trương, chủ động triển khai Nghị quyết số 44/2022/QH15 ngày 11/1/2022.","Đồng thời, Phó Thủ tướng cũng yêu cầu các bộ, ngành, địa phương khẩn trương, chủ động triển khai Nghị quyết số 43/2022/QH15 ngày 11/1/2022 của Quốc hội và các Nghị quyết của Chính phủ bảo đảm tiến độ, chất lượng các dự án thuộc Chương trình phục hồi và phát triển kinh tế - xã hội, không để trục lợi chính sách, thất thoát, lãng phí. * Để bảo đảm tiến độ triển khai thành công, hiệu quả Chương trình phục hồi và phát triển kinh tế - xã hội, tại Thông báo số 193/TB-VPCP, Phó Thủ tướng Lê Văn Thành cũng đã yêu cầu các bộ, ngành, địa phương khẩn trương, chủ động triển khai các cơ chế, giải pháp đã được quy định rõ trong các Nghị quyết của Quốc hội (số 43/2022/QH15 ngày 11/1/2022 và số 44/2022/QH15 ngày 11/1/2022) và các Nghị quyết của Chính phủ (số 11/NQ-CP ngày 30/1/2022 và số 18/NQ-CP ngày 11/2/2022) bảo đảm tiến độ, chất lượng các dự án thuộc Chương trình phục hồi và phát triển kinh tế - xã hội. Bộ Kế hoạch và Đầu tư có trách nhiệm kịp thời hướng dẫn các bộ, ngành, địa phương theo đề nghị của các Bộ, ngành, địa phương trong quá trình thực hiện.",1
dev_307,307,"Sở GD-ĐT Hà Nội đã ra văn bản yêu cầu các nhà trường thực hiện ngay một số biện pháp phòng ngừa sau khi phụ huynh một số trường học ở Hà Nội nhận được điện thoại với chiêu lừa ""con đang cấp cứu, chuyển tiền gấp"".","Sau khi phụ huynh một số trường học ở Hà Nội nhận được điện thoại với chiêu lừa ""con đang cấp cứu, chuyển tiền gấp"", Sở GD-ĐT Hà Nội đã ra văn bản yêu cầu các nhà trường thực hiện ngay một số biện pháp phòng ngừa. Văn bản của Sở GD-ĐT Hà Nội nêu: ""Thời gian gần đây, trên địa bàn thành phố đã xảy ra tình trạng các đối tượng gọi điện và nhắn tin cho người thân, cha mẹ học sinh thông báo con em trong gia đình bị tai nạn đang cấp cứu hoặc nằm viện, cần chuyển tiền ngay để mổ hoặc nhập viện điều trị con đang cấp cứu với thủ đoạn rất tinh vi.",0
dev_3913,3913,"Thời gian nhận hồ sơ đăng ký dự thi các môn năng khiếu đợt 1 để xét tuyển các ngành: kiến trúc, thiết kế đồ hoạ, thiết kế thời trang, thiết kế nội thất, quy hoạch vùng và đô thị, tổ hợp có môn năng khiếu của ngành quản lý thể dục thể thao đã được công bố.","Trường ĐH Tôn Đức Thắng công bố thời gian nhận hồ sơ đăng ký dự thi các môn năng khiếu đợt 1 mùa tuyển sinh năm 2023 từ ngày 1.4. Năm nay, Trường ĐH Tôn Đức Thắng tổ chức cho thí sinh đăng ký dự thi các môn năng khiếu để xét tuyển vào ĐH đối với các ngành: kiến trúc, thiết kế đồ hoạ, thiết kế thời trang, thiết kế nội thất, quy hoạch vùng và đô thị, tổ hợp có môn năng khiếu của ngành quản lý thể dục thể thao theo 4 phương thức xét tuyển. Trong đó, phương thức 1 là xét tuyển theo kết quả quá trình học tập THPT, phương thức 2 là xét tuyển theo kết quả thi tốt nghiệp THPT năm 2023, ưu tiên xét tuyển theo quy định của trường là phương thức 3 và xét tuyển theo kết quả bài thi đánh giá năng lực của ĐH Quốc gia TP.HCM là phương thức 4.",0
dev_4248,4248,"Nhân vật chính trong bức ảnh ""Em bé K'ho"" đã có cơ hội được gặp lại tác giả đã chụp mình vào ngày 6-3.","(PLO)- Tình cờ lướt Facebook, nhân vật trong bức ảnh “Em bé K’ho’ 27 năm trước nhận ra mình và từ kết nối của phóng viên Báo Pháp Luật TP.HCM, tác giả và nhân vật đã gặp mặt. Ngày 6-3, cuộc gặp gỡ giữa nhân vật trong bức ảnh đoạt giải đặc biệt của cuộc thi ảnh quốc tế về thiếu nhi ở Tehran (Iran) 27 năm trước và tác giả Nguyễn Hữu Thành đã diễn ra thật xúc động. Cuộc gặp có sự chứng kiến của nhiều nghệ sĩ nhiếp ảnh. Cuộc gặp ấm áp sau 27 năm Đặc biệt, cuộc gặp gỡ diễn ra ngay đầu cầu Sông Do, (xã Đông Giang, huyện Hàm Thuận Bắc, Bình Thuận), đúng vị trí mà 27 năm trước “Em bé K’ho” K’Thi Rầm đang gùi củi giữa mưa và nghệ sĩ nhiếp ảnh Hữu Thành đã chạy theo bấm máy.",0
dev_2351,2351,"Những người trước đây đã tham gia chương trình EPS và hoàn thành nghĩa vụ hợp đồng của họ, bao gồm cả những người từ các khu vực không đánh bắt cá, cũng đủ điều kiện đăng ký.","Sau khi được người sử dụng phía bạn lựa chọn ký hợp đồng, người lao động mới làm thủ tục đi làm việc tại nước này. Người lao động đăng ký tham gia chương trình EPS năm 2023 cần có đủ các điều kiện dưới đây. Cụ thể: Từ 18 đến 39 tuổi (sinh trong khoảng thời gian từ ngày 16/3/1983 đến ngày 15/3/2005); không có án tích theo quy định của pháp luật; chưa từng bị trục xuất khỏi Hàn Quốc.",2
dev_4418,4418,Việc hoạch định kế hoạch tài chính càng sớm càng có lợi thế mặc dù thời gian tích lũy không phải yếu tố quyết định.,"Còn theo chuyên gia Phan Dũng Khánh, yếu tố quyết định chính là thời gian tham gia tích lũy. Điều này cho thấy việc hoạch định kế hoạch tài chính càng sớm sẽ càng có lợi thế, nhất là với đối tượng GenZ bởi nhóm này có nhiều thời gian để thực hiện. Với hai buổi phát sóng trực tuyến và một buổi đối thoại trực tiếp dưới góc nhìn, chia sẻ kinh nghiệm và kiến thức của các chuyên gia có hơn 20 năm kinh nghiệm đầu tư trên thị trường chứng khoán, độc giả sẽ có cơ hội tiếp cận cách quản lý tài chính cá nhân hiệu quả và chi tiêu thông minh. Các nhà đầu tư mới cũng sẽ nắm bắt thông tin về thị trường tài chính, cách quản lý rủi ro, tìm hiểu công cụ và phương pháp hỗ trợ cải thiện ""sức khỏe"" tài chính. Ông Lâm Minh Chánh là chuyên gia nghiên cứu sâu về tài chính và đầu tư, có nhiều năm kinh nghiệm lãnh đạo các doanh nghiệp về chứng khoán, sàn vàng, bảo hiểm nhân thọ, dịch vụ tài chính và đầu tư.",1
dev_6264,6264,"Với các mái vòm cao tới 32m, Nhà thờ Đức Bà Paris được xây dựng vào giữa thế kỷ 12 và là tòa nhà cao nhất từng được xây dựng vào thời điểm đó.","Nhóm nghiên cứu của ông Maxime L'Heritier của Đại học Paris 8 (Pháp) đã công bố phát hiện này trên tạp chí PLOS ONE vào ngày 15-3. Nhà thờ Đức Bà Paris được xây dựng vào giữa thế kỷ 12 và là tòa nhà cao nhất từng được xây dựng vào thời điểm đó với các mái vòm cao tới 32m. Mặc dù nghiên cứu trước đây cho rằng kỷ lục này đạt được nhờ kết hợp một số thành tựu kiến trúc, nhưng cho đến nay, các chuyên gia vẫn chưa có đủ thông tin về vật liệu được sử dụng trong công trình cũng như vai trò của sắt trong quá trình xây dựng.",1
dev_4052,4052,"Khả năng tháo rời tấm pin là điều rất cần thiết để tiến hành công tác bảo trì sau này, và việc này sẽ được Sun-Ways - công ty đầu tiên được cấp bằng sáng chế cho hệ thống có thể tháo rời đảm nhiệm vai trò thực hiện trong vòng 10 năm tiếp theo.","Pin quang năng lắp trên tà vẹt từng được thử nghiệm bởi hai công ty Greenrail của Italy và Bankset Energy của Anh. Tuy nhiên, Sun-Ways là công ty đầu tiên được cấp bằng sáng chế cho hệ thống có thể tháo rời, hợp tác với EPFL, Viện công nghệ liên bang Thụy Sĩ ở Lausanne. Theo Danichert, khả năng tháo rời tấm pin rất cần thiết để tiến hành công tác bảo trì như mài ray. Điện sản xuất sẽ được đưa vào lưới điện và dùng để cung cấp cho dân cư.",2
dev_3161,3161,"Tỉ phú Jack Ma (Mã Vân) đã về nước sau hơn một năm kín tiếng ở nước ngoài và đã gặp các giáo viên và học sinh tại trường Yungu, một trường tư thục đào tạo từ cấp mẫu giáo đến trung học, hoạt động dưới sự tài trợ của công ty Alibaba trong hôm 27.3.","Sau hơn một năm xuất hiện ở nước ngoài, Tỉ phú Jack Ma (Mã Vân), người sáng lập tập đoàn Alibaba Group Holding, đã trở lại Trung Quốc đại lục và đến thăm một ngôi trường do ông thành lập ở thành phố Hàng Châu, tờ South China Morning Post (SCMP) đưa tin. Hôm nay 27.3, ông Jack Ma đã gặp các giáo viên và học sinh tại trường Yungu, một trường tư thục đào tạo từ cấp mẫu giáo đến trung học, hoạt động dưới sự tài trợ của công ty Alibaba. Tại đây, ông Jack Ma đã thảo luận về các vấn đề giáo dục và công nghệ trò chuyện cùng trí tuệ nhân tạo ChatGPT với nhà trường.",0
dev_6368,6368,Địa điểm thi đấu các bảng được tổ chức tại Qatar.,Vòng loại thứ 2 U20 nữ châu Á 2024 dự kiến diễn ra từ ngày 3 - 11/6. Địa điểm thi đấu các bảng sẽ được AFC công bố sau khi cân nhắc các yếu tố liên quan.,2
dev_154,154,"Bộ Chính trị khẳng định nhiệm vụ chiến lược, thường xuyên của Đảng, Nhà nước là tiếp tục đổi mới và phát huy chính sách xã hội, đồng thời, Bộ yêu cầu xây dựng và thực hiện chính sách xã hội phải đặt trong tổng thể quản lý phát triển xã hội bền vững.","Kết quả giảm nghèo cũng được đánh giá chưa bền vững; chất lượng nguồn nhân lực chưa cao; bảo hiểm xã hội còn thấp, chưa thật sự hấp dẫn người lao động; đầu tư chính sách xã hội còn có mặt chưa hiệu quả... Bộ Chính trị khẳng định việc tiếp tục đổi mới, phát huy hiệu quả chính sách xã hội là nhiệm vụ chiến lược, thường xuyên của Đảng, Nhà nước nhằm thực hiện tăng trưởng kinh tế đi đôi với thực hiện tiến bộ và công bằng xã hội. Việc đổi mới chính sách xã hội nhằm bảo đảm an sinh, phúc lợi xã hội cho nhân dân, tạo điều kiện để nhân dân tham gia, thụ hưởng ngày một tốt hơn thành quả của phát triển.",0
dev_964,964,"Có 41 học sinh được đưa đến khám tại một số bệnh viện, còn lại được cho về nhà nghỉ ngơi.","Đến 14h30, học sinh về trường thì có 56 em có biểu hiện đau bụng, buồn nôn. Trong đó, 41 học sinh đã được đưa đến khám tại một số bệnh viện. Số học sinh còn lại được theo dõi tại phòng y tế của trường.",1
dev_78,78,Hàng xóm tử vong do đạp trúng dây điện bẫy chuột của ông Long.,"(Dân trí) - Khi đi thu dây điện giăng trước đó để bẫy chuột, ông Long phát hiện hàng xóm bị điện giật tử vong. Ngày 26/3, thông tin từ Công an tỉnh Hà Nam cho biết, do bị chuột phá hoại diện tích lúa mới gieo cấy tại cánh đồng Trại Họ, khoảng 18h ngày 22/3, ông Nguyễn Văn Long (69 tuổi, trú tại thị trấn Tân Thanh, huyện Thanh Liêm) đã kéo đường dây thép quây xung quanh ruộng, nối điện từ nhà ra để giăng lưới diệt chuột.",2
dev_4284,4284,"Trưởng ban Văn hóa - Xã hội HĐND TP.HCM bà Nguyễn Thị Thu Hằng cho rằng Thông tư 55 không cấm việc thu quỹ Ban đại diện CMHS, nếu nhà trường vì áp lực không tổ chức thu quỹ cũng như triển khai việc kêu gọi tài trợ sẽ gây thiệt thòi cho HS cũng như giáo viên của trường.","Do đó, nếu có sự chung tay của phụ huynh, HS sẽ được chăm sóc và có môi trường học tốt hơn, chất lượng giáo dục cũng được nâng lên” - bà Nga nói thêm. Ông Cao Thanh Bình, Trưởng ban Văn hóa - Xã hội HĐND TP.HCM, cho rằng Thông tư 55 không cấm việc thu quỹ Ban đại diện CMHS, tuy nhiên vấn đề cần phải hiểu để thực hiện cho đúng. Bởi thực tế, nếu nhà trường vì áp lực không tổ chức thu quỹ cũng như triển khai việc kêu gọi tài trợ sẽ phần nào ảnh hưởng đến hoạt động dạy và học.",1
dev_2454,2454,Đã có 3 tỉnh phát hiện ca mắc Marburg và các tỉnh chỉ cách nhau 1500 km.,"Ngày 29/3, Tổ chức Y tế thế giới (WHO) cho biết đã tiếp nhận thông tin về các ca bệnh Marburg mới ở Guinea Xích đạo và kêu gọi chính phủ nước này gửi báo cáo chính thức. Theo Tổng giám đốc WHO Tedros Adhanom Ghebreyesus, số ca bệnh Marburg được báo cáo chính thức tại Guinea Xích đạo hiện vẫn là 9 ca, với 7 ca tử vong tại 3 tỉnh. Tuy nhiên, các tỉnh này cách nhau khoảng 150 km, cho thấy khả năng virus đã lây nhiễm trên quy mô rộng hơn. Hiện bệnh cũng đang bùng phát tại Tanzania.",1
dev_6171,6171,"Theo Reuters, quyết định của đại bồi thẩm đoàn New York hôm 30-3 khiến ông Donald Trump trở thành cựu tổng thống Mỹ đầu tiên phải đối mặt với cáo buộc hình sự, ngay cả khi ông đang thực hiện một cuộc chạy đua khác nhằm trở lại Nhà Trắng.","(NLĐO) - Cựu Tổng thống Mỹ Donald Trump sẽ bị truy tố sau cuộc điều tra về khoản tiền bịt miệng trả cho ngôi sao phim người lớn Stormy Daniels. Theo Reuters, quyết định của đại bồi thẩm đoàn New York hôm 30-3 khiến ông Donald Trump trở thành cựu tổng thống Mỹ đầu tiên phải đối mặt với cáo buộc hình sự, ngay cả khi ông đang thực hiện một cuộc chạy đua khác nhằm trở lại Nhà Trắng. Trong một tuyên bố, ông Trump nói rằng mình vô tội.",0
