claim_id,claim_index,sentence_id,sentence_text
dev_4933,4933,dev_4933_s008,"TS. Bùi Ngọc Bảo, Chủ tịch Hiệp hội Xăng dầu Việt Nam cho rằng, trong quá trình thực hiện Quy hoạch cần tiếp tục có sự điều chỉnh phù hợp, tránh quy hoạch cứng khi cơ cấu năng lượng sẽ có sự thay đổi trong thời gian tới - Ảnh: VGP/Minh Khôi Theo báo cáo của Bộ Công thương, hệ thống kho dự trữ xăng dầu được phân bố trên phạm vi cả nước."
dev_4933,4933,dev_4933_s009,"Tuy nhiên, hiện chưa có hệ thống kho riêng cho dự trữ quốc gia."
dev_4933,4933,dev_4933_s010,Tổng mức dự trữ xăng dầu mới ở mức khiêm tốn khoảng 65 ngày nhập ròng.
dev_4933,4933,dev_4933_s011,"Một số cơ sở vật chất được thiết kế theo các tiêu chuẩn cũ đã không đáp ứng được các tiêu chuẩn hiện tại, cần cải tạo, sửa chữa nhiều để đảm bảo phù hợp với yêu cầu thực tế và bảo đảm an toàn cho quá trình vận hành. Sức chứa của hệ thống kho khí hóa lỏng (LPG) còn hạn chế."
dev_4933,4933,dev_4933_s012,Hiện cả nước chỉ có 10 kho có dung tích từ 10.000 m3 trở lên và chưa có kho khí thiên nhiên hóa lỏng (LNG) được đưa vào hoạt động.
dev_4933,4933,dev_4933_s013,Việc xây dựng mới các tuyến ống dẫn khí từ kho khí LNG đến các hộ tiêu thụ cũng gặp nhiều khó khăn do khi quy hoạch các khu công nghiệp chưa dành hành lang cho tuyến ống dẫn khí đốt.
dev_4933,4933,dev_4933_s014,"Quy hoạch hạ tầng dự trữ, cung ứng xăng dầu, khí đốt quốc gia thời kỳ 2021-2030, tầm nhìn đến năm 2050 đặt mục tiêu đảm bảo sức chứa dự trữ dầu thô và sản phẩm xăng dầu cả nước đạt 75-80 ngày nhập ròng, tiến tới đạt 90 ngày nhập ròng, đáp ứng tiêu chí của Tổ chức Năng lượng quốc tế; đảm bảo sức chứa dự trữ khí đốt tối thiểu đáp ứng 15 ngày tiêu thụ."
dev_4933,4933,dev_4933_s015,"Hạ tầng dự trữ, cung ứng xăng dầu, khí đốt được định hướng phát triển trên cơ sở tận dụng năng lực kết nối giao thông vận tải, ưu tiên tại các khu vực đã được quy hoạch cảng biển quy mô lớn, những khu vực thuận lợi về giao thông thủy, giao thông bộ; khai thác mọi nguồn lực trong nước và khuyến khích các nhà đầu tư nước ngoài tham gia đầu tư hệ thống hạ tầng dự trữ, cung ứng xăng dầu khí đốt."
dev_4933,4933,dev_4933_s016,"Hệ thống hạ tầng dự trữ, cung ứng xăng dầu khí đốt cần đáp ứng được các tiêu chuẩn, quy chuẩn, kỹ thuật hiện đại và phù hợp với yêu cầu phát triển và hội nhập kinh tế quốc tế của đất nước."
dev_4933,4933,dev_4933_s017,"Đơn vị tư vấn lập Quy hoạch ước tính tổng vốn đầu tư phát triển hệ thống hạ tầng dự trữ, cung ứng xăng dầu khí đốt đến năm 2030 khoảng 270.000 tỷ đồng, được huy động chủ yếu từ nguồn vốn ngoài ngân sách, vốn của doanh nghiệp và các nguồn vốn hợp pháp khác."
dev_4933,4933,dev_4933_s018,Nguồn vốn ngân sách Nhà nước ưu tiên cho việc nâng mức dự trữ quốc gia cho mặt hàng xăng dầu.
dev_4933,4933,dev_4933_s019,"TS. Trịnh Thanh Thuỷ, nguyên Phó Viện trưởng Viện Nghiên cứu chiến lược, chính sách Công Thương lưu ý đến các cam kết của Việt Nam về giảm phát thải ròng khí nhà kính bằng 0, chuyển đổi năng lượng công bằng, ứng phó biến đổi khí hậu…"
dev_4933,4933,dev_4933_s020,"- Ảnh: VGP/Minh Khôi Góp ý cho dự thảo Quy hoạch, các chuyên gia, uỷ viên phản biện đã kiến nghị bổ sung, điều chỉnh, làm rõ một số vấn đề, như: Đảm bảo quyền lợi của doanh nghiệp, người dân, hài hoà yếu tố môi trường, tính khả thi, chuyển dịch cơ cấu năng lượng theo hướng xanh, tái tạo..."
dev_4933,4933,dev_4933_s021,"Theo TS. Bùi Ngọc Bảo, Chủ tịch Hiệp hội Xăng dầu Việt Nam, Quy hoạch chịu tác động rất lớn biến động thị trường quốc tế, khả năng cung ứng và nhu cầu thị trường, cũng như chỉ đạo của chính phủ liên quan đến vấn đề cơ sở hạ tầng, chuyển đổi năng lượng, môi trường."
dev_4933,4933,dev_4933_s022,"Do đó, quá trình thực hiện Quy hoạch cần tiếp tục có sự điều chỉnh phù hợp, tránh quy hoạch cứng khi cơ cấu năng lượng sẽ có sự thay đổi trong thời gian tới."
dev_4933,4933,dev_4933_s023,"Đồng tình với ý kiến này, TS. Nguyễn Anh Đức, Viện trưởng Viện Dầu khí Việt Nam, TS. Trịnh Thanh Thuỷ, nguyên Phó Viện trưởng Viện Nghiên cứu chiến lược, chính sách Công Thương cho rằng, quá trình thực hiện Quy hoạch cần phải tính toán đến các cam kết của Việt Nam về giảm phát thải ròng khí nhà kính bằng 0, chuyển đổi năng lượng công bằng, ứng phó biến đổi khí hậu…"
dev_4933,4933,dev_4933_s024,"Thứ trưởng Bộ KH&CN Lê Xuân Định lưu ý đến ""tính động"", ""tính mở"" trong Quy hoạch vì liên quan đến sự thay đổi về công nghệ dự trữ, các loại nhiên liệu sử dụng trong tương lai, cũng như xu hướng chuyển đổi năng lượng xanh, năng lượng tái tạo ngày càng mạnh mẽ, đại diện Bộ TN&MT cho biết."
dev_4933,4933,dev_4933_s025,"Lãnh đạo Tập đoàn Xăng dầu Việt Nam, Tập đoàn Dầu khí quốc gia, Tập đoàn Điện lực Việt Nam cho biết, Quy hoạch được thông qua sẽ là cơ sở pháp lý để các doanh nghiệp mở rộng, hiện đại hoá hệ thống kho dự trữ xăng dầu hiện nay."
dev_4933,4933,dev_4933_s026,"Thứ trưởng Bộ KH&CN Lê Xuân Định phát biểu tại cuộc họp - Ảnh: VGP/Minh Khôi Ghi nhận các ý kiến tại cuộc họp, Phó Thủ tướng Trần Hồng Hà nhấn mạnh Quy hoạch hạ tầng dự trữ, cung ứng xăng dầu, khí đốt quốc gia thời kỳ 2021-2030, tầm nhìn đến năm 2050 là quy hoạch chuyên ngành hết sức quan trọng, cần thiết."
dev_4933,4933,dev_4933_s027,"Bộ Công Thương đã triển khai các bước lập Quy hoạch hết sức kịp thời, bài bản, khoa học."
dev_4933,4933,dev_4933_s028,"Bộ Công Thương, đơn vị tư vấn lập Quy hoạch nghiên cứu, rà soát, tiếp thu, giải trình đầy đủ ý kiến của các uỷ viên phản biện, thành viên Hội đồng, tiếp tục hoàn thiện dự thảo Quy hoạch. Cụ thể, dự thảo Quy hoạch phải bổ sung quan điểm, chủ trương, chỉ đạo của Đảng, Quốc hội, Chính phủ…"
dev_4933,4933,dev_4933_s029,"trong lĩnh vực năng lượng, nhất là xăng, dầu."
dev_4933,4933,dev_4933_s030,"Dự thảo Quy hoạch phải đánh giá, chỉ ra những tồn tại, vướng mắc về hạ tầng dự trữ, cung ứng xăng dầu, khí đốt quốc gia trước đây, đơn cử như cơ chế điều hành, giám sát, quản lý, điều phối trong mạng lưới dự trữ xăng dầu; mức độ xung đột với các quy hoạch khác; bất cập về công nghệ dự trữ, tiêu chuẩn kỹ thuật an toàn môi trường…"
dev_4933,4933,dev_4933_s031,"Quy hoạch cần xác định, phân định rõ cấp độ trong hệ thống cung ứng, dự trữ xăng dầu, khí đốt (tư nhân, doanh nghiệp, quốc gia) để có cơ chế vận hành tương ứng với các tình huống biến động trên thị trường xăng dầu, ""không thể phụ thuộc hoàn toàn vào Nhà nước hay khoán trắng cho doanh nghiệp""."
dev_4933,4933,dev_4933_s032,"""Hệ thống kho dự trữ tư nhân, doanh nghiệp phục vụ mục đích kinh doanh, thương mại hay dự trữ quốc gia phục vụ cho tình huống khẩn cấp phải được xác định rõ ràng về cơ chế quản lý, điều hành, điều phối bảo đảm đồng bộ, thống nhất; hài hoà lợi ích doanh nghiệp, Nhà nước, địa phương, người dân"", Phó Thủ tướng nêu rõ."
dev_4933,4933,dev_4933_s033,"Phó Thủ tướng Trần Hồng Hà giao Bộ Công Thương khẩn trương xây dựng kế hoạch, dự án cụ thể để triển khai Quy hoạch sau khi được thông qua, hoàn thiện các quy định pháp lý giám sát, cơ chế tài chính, điều phối,…"
dev_4933,4933,dev_4933_s034,"- Ảnh: VGP/Minh Khôi Nhắc lại những bất cập, biến động của thị trường xăng dầu những tháng cuối năm 2022 đầu năm 2023, Phó Thủ tướng nhấn mạnh, Quy hoạch là ""xương sống"" bảo đảm lưu thông năng lượng, ""huyết mạch"" cho nền kinh tế, vì vậy, phải được tính toán dựa trên các yêu cầu thực tiễn; đồng thời giải quyết các ""bài toán"" về dự báo nhu cầu thị trường, phù hợp với những quy hoạch về đất đai, môi trường, năng lượng, giao thông, đô thị…"
dev_4933,4933,dev_4933_s035,"Bên cạnh đó, Quy hoạch phải bám sát định hướng của Đảng, Nhà nước, xu thế chuyển đổi năng lượng xanh, năng lượng tái tạo để đưa ra các giải pháp khoa học, công nghệ, ứng dụng mạnh mẽ chuyển đổi số nhằm bám sát hoạt động cung ứng, điều phối, diễn biến của thị trường từ nhà máy sản xuất đến cơ sở bán hàng, không để xảy ra tình trạng thiếu-thừa cục bộ, tăng-giảm khối lượng dự trữ hợp lý; kết nối với các trung tâm năng lượng tái tạo khác trên thế giới…"
dev_4933,4933,dev_4933_s036,"Phó Thủ tướng cũng đề nghị Bộ Công Thương, đơn vị tư vấn lập Quy hoạch phải có báo cáo đánh giá kỹ tác động môi trường; thiết kế cơ sở dữ liệu về thị trường xăng dầu, khí đốt được kết nối, chia sẻ với các bộ, ngành liên quan phục vụ công tác vận hành hệ thống cung ứng, dự trữ xăng dầu, khí đốt nhịp nhàng, đồng bộ, sát thực tiễn."
dev_4933,4933,dev_4933_s037,"Phó Thủ tướng giao Bộ Công Thương khẩn trương xây dựng kế hoạch, dự án cụ thể để triển khai Quy hoạch sau khi được thông qua, hoàn thiện các quy định pháp lý giám sát, cơ chế tài chính, điều phối,…"
dev_4483,4483,dev_4483_s000,"(PLO)- Sau khi dừng cung cấp dịch vụ tin nhắn tra cứu qua đầu số 8079, người dân có thể tra cứu thông tin trên nhiều kênh miễn phí của BHXH Việt Nam."
dev_4483,4483,dev_4483_s001,"Ngày 3-3, BHXH Việt Nam cho biết sẽ dừng triển khai tin nhắn tra cứu đến đầu số 8079, gồm các tin nhắn tra cứu sau: “Tra cứu thời gian tham gia BHXH”, “Tra cứu thời hạn sử dụng thẻ BHYT”,“Tra cứu hồ sơ đã nộp, tình trạng hồ sơ”, “Tra cứu lại mật khẩu...”."
dev_4483,4483,dev_4483_s002,"Cuối năm 2018, BHXH Việt Nam triển khai cung cấp dịch vụ các tin nhắn tra cứu nêu trên qua đầu số 8079 với mức phí 1.000 đồng/tin nhắn."
dev_4483,4483,dev_4483_s003,"Đến nay, ngoài việc tra cứu bằng cách nhắn tin nêu trên, người dân, doanh nghiệp đã có rất nhiều lựa chọn tra cứu miễn phí khác do BHXH Việt Nam cung cấp, như qua ứng dụng “VssID - Bảo hiểm xã hội số”, cổng Thông tin điện tử BHXH Việt Nam, cổng dịch vụ công BHXH Việt Nam."
dev_4483,4483,dev_4483_s004,"Bên cạnh đó, theo quy định tại khoản 6 Điều 21 Luật BHXH: Người sử dụng lao động có trách nhiệm “Định kỳ 6 tháng, niêm yết công khai thông tin về việc đóng BHXH cho người lao động; cung cấp thông tin về việc đóng BHXH của người lao động khi người lao động hoặc tổ chức công đoàn yêu cầu”."
dev_4483,4483,dev_4483_s005,"Theo đó, việc ngành BHXH Việt Nam tiếp tục cung cấp dịch vụ tin nhắn tra cứu qua đầu số 8079 là không còn cần thiết."
dev_4483,4483,dev_4483_s006,"Sau khi BHXH Việt Nam dừng triển khai việc cung cấp các dịch vụ tra cứu qua tin nhắn nêu trên, người dân, doanh nghiệp có thể sử dụng các kênh cung cấp dịch vụ tra cứu thông tin miễn phí khác của ngành như: - “Tra cứu thời gian tham gia BHXH”,“Tra cứu thời hạn sử dụng thẻ BHYT” qua: Ứng dụng “VssID - Bảo hiểm xã hội số” hoặc chức năng tra cứu trực tuyến trên Cổng Thông tin điện tử BHXH Việt Nam (https://baohiemxahoi.gov.vn)."
dev_4483,4483,dev_4483_s007,"- “Tra cứu hồ sơ đã nộp, tình trạng hồ sơ” qua chức năng Tra cứu trên Cổng Dịch vụ công BHXH Việt Nam (https://dichvucong.baohiemxahoi.gov.vn)."
dev_4483,4483,dev_4483_s008,- “Cấp lại mật khẩu tài khoản giao dịch BHXH điện tử” qua chức năng Quên mật khẩu trên ứng dụng “VssID - Bảo hiểm xã hội số” hoặc Cổng Dịch vụ công BHXH Việt Nam (mật khẩu sẽ được cung cấp qua địa chỉ email mà người dân kê khai khi đăng ký tài khoản giao dịch BHXH điện tử).
dev_4483,4483,dev_4483_s009,"Trường hợp khi đăng ký tài khoản giao dịch BHXH điện tử mà người dân chưa có thông tin về địa chỉ email, người dân có thể bổ sung địa chỉ email qua các kênh sau: - Thực hiện việc lập tờ khai TK1-TS để kê khai bổ sung thông tin email thông qua giao dịch BHXH điện tử của đơn vị, tổ chức dịch vụ thu đang quản lý."
dev_4483,4483,dev_4483_s010,"- Thực hiện lập tờ khai thay đổi, bổ sung thông tin đăng ký sử dụng phương thức giao dịch điện tử trong lĩnh vực BHXH theo Mẫu số 02/SĐ-GD, đến nộp trực tiếp tại cơ quan BHXH nơi gần nhất."
dev_4483,4483,dev_4483_s011,"- Liên hệ trực tiếp tới Trung tâm Dịch vụ hỗ trợ, chăm sóc khách hàng qua số hotline 1900.9068 để được hỗ trợ cấp lại mật khẩu của tài khoản giao dịch BHXH điện tử."
