claim_id,claim_index,claim,retrieved_evidence,bm25_score,sbert_sim,hybrid_score,retrieval_rank,is_gold,label,gold_evidence
dev_6753,6753,"Bởi được sinh ra trong thời đại công nghệ nên những người trẻ thuộc thế hệ này bên cạnh khả năng thích nghi linh hoạt với công nghệ mới, thì còn có nguy cơ dễ phụ thuộc vào công nghệ nếu không sử dụng dúng cách.","Nhưng các bạn có thay đổi thế giới một cách tích cực hay không thì phụ thuộc vào sự hỗ trợ giúp đỡ của các thế hệ đi trước rất nhiều"".",16.7909,0.2274,0.3645,10,False,0,"Đây là thế hệ được sinh ra trong thời đại công nghệ và số hóa hoàn toàn nên có sự sáng tạo, linh hoạt và khả năng thích nghi với các công nghệ mới Những người trẻ của thế hệ này có nguy cơ dễ dàng phụ thuộc vào công nghệ nếu không được giáo dục cách sử dụng nó một cách hợp lý."
dev_4933,4933,Sức chứa của hệ thống kho khí hóa lỏng (LPG) của cả nước hiện tại có 10 kho dung tích 10.000 m3 nhưng chưa có kho được đưa vào hoạt động.,Hiện cả nước chỉ có 10 kho có dung tích từ 10.000 m3 trở lên và chưa có kho khí thiên nhiên hóa lỏng (LNG) được đưa vào hoạt động.,61.6382,0.8022,1.0,1,True,0,Sức chứa của hệ thống kho khí hóa lỏng (LPG) còn hạn chế Hiện cả nước chỉ có 10 kho có dung tích từ 10.000 m3 trở lên và chưa có kho khí thiên nhiên hóa lỏng (LNG) được đưa vào hoạt động.
dev_4933,4933,Sức chứa của hệ thống kho khí hóa lỏng (LPG) của cả nước hiện tại có 10 kho dung tích 10.000 m3 nhưng chưa có kho được đưa vào hoạt động.,"Một số cơ sở vật chất được thiết kế theo các tiêu chuẩn cũ đã không đáp ứng được các tiêu chuẩn hiện tại, cần cải tạo, sửa chữa nhiều để đảm bảo phù hợp với yêu cầu thực tế và bảo đảm an toàn cho quá trình vận hành. Sức chứa của hệ thống kho khí hóa lỏng (LPG) còn hạn chế.",21.5242,0.4116,0.432,2,False,0,Sức chứa của hệ thống kho khí hóa lỏng (LPG) còn hạn chế Hiện cả nước chỉ có 10 kho có dung tích từ 10.000 m3 trở lên và chưa có kho khí thiên nhiên hóa lỏng (LNG) được đưa vào hoạt động.
dev_4933,4933,Sức chứa của hệ thống kho khí hóa lỏng (LPG) của cả nước hiện tại có 10 kho dung tích 10.000 m3 nhưng chưa có kho được đưa vào hoạt động.,"Tuy nhiên, hiện chưa có hệ thống kho riêng cho dự trữ quốc gia.",16.5203,0.4329,0.4046,3,False,0,Sức chứa của hệ thống kho khí hóa lỏng (LPG) còn hạn chế Hiện cả nước chỉ có 10 kho có dung tích từ 10.000 m3 trở lên và chưa có kho khí thiên nhiên hóa lỏng (LNG) được đưa vào hoạt động.
dev_4933,4933,Sức chứa của hệ thống kho khí hóa lỏng (LPG) của cả nước hiện tại có 10 kho dung tích 10.000 m3 nhưng chưa có kho được đưa vào hoạt động.,"TS. Bùi Ngọc Bảo, Chủ tịch Hiệp hội Xăng dầu Việt Nam cho rằng, trong quá trình thực hiện Quy hoạch cần tiếp tục có sự điều chỉnh phù hợp, tránh quy hoạch cứng khi cơ cấu năng lượng sẽ có sự thay đổi trong thời gian tới - Ảnh: VGP/Minh Khôi Theo báo cáo của Bộ Công thương, hệ thống kho dự trữ xăng dầu được phân bố trên phạm vi cả nước.",11.968,0.4526,0.3799,4,False,0,Sức chứa của hệ thống kho khí hóa lỏng (LPG) còn hạn chế Hiện cả nước chỉ có 10 kho có dung tích từ 10.000 m3 trở lên và chưa có kho khí thiên nhiên hóa lỏng (LNG) được đưa vào hoạt động.
dev_4933,4933,Sức chứa của hệ thống kho khí hóa lỏng (LPG) của cả nước hiện tại có 10 kho dung tích 10.000 m3 nhưng chưa có kho được đưa vào hoạt động.,"Lãnh đạo Tập đoàn Xăng dầu Việt Nam, Tập đoàn Dầu khí quốc gia, Tập đoàn Điện lực Việt Nam cho biết, Quy hoạch được thông qua sẽ là cơ sở pháp lý để các doanh nghiệp mở rộng, hiện đại hoá hệ thống kho dự trữ xăng dầu hiện nay.",7.9754,0.4141,0.3236,5,False,0,Sức chứa của hệ thống kho khí hóa lỏng (LPG) còn hạn chế Hiện cả nước chỉ có 10 kho có dung tích từ 10.000 m3 trở lên và chưa có kho khí thiên nhiên hóa lỏng (LNG) được đưa vào hoạt động.
dev_4933,4933,Sức chứa của hệ thống kho khí hóa lỏng (LPG) của cả nước hiện tại có 10 kho dung tích 10.000 m3 nhưng chưa có kho được đưa vào hoạt động.,Việc xây dựng mới các tuyến ống dẫn khí từ kho khí LNG đến các hộ tiêu thụ cũng gặp nhiều khó khăn do khi quy hoạch các khu công nghiệp chưa dành hành lang cho tuyến ống dẫn khí đốt.,7.5223,0.3693,0.2921,6,False,0,Sức chứa của hệ thống kho khí hóa lỏng (LPG) còn hạn chế Hiện cả nước chỉ có 10 kho có dung tích từ 10.000 m3 trở lên và chưa có kho khí thiên nhiên hóa lỏng (LNG) được đưa vào hoạt động.
dev_4933,4933,Sức chứa của hệ thống kho khí hóa lỏng (LPG) của cả nước hiện tại có 10 kho dung tích 10.000 m3 nhưng chưa có kho được đưa vào hoạt động.,"""Hệ thống kho dự trữ tư nhân, doanh nghiệp phục vụ mục đích kinh doanh, thương mại hay dự trữ quốc gia phục vụ cho tình huống khẩn cấp phải được xác định rõ ràng về cơ chế quản lý, điều hành, điều phối bảo đảm đồng bộ, thống nhất; hài hoà lợi ích doanh nghiệp, Nhà nước, địa phương, người dân"", Phó Thủ tướng nêu rõ.",6.9224,0.3716,0.2887,7,False,0,Sức chứa của hệ thống kho khí hóa lỏng (LPG) còn hạn chế Hiện cả nước chỉ có 10 kho có dung tích từ 10.000 m3 trở lên và chưa có kho khí thiên nhiên hóa lỏng (LNG) được đưa vào hoạt động.
dev_4933,4933,Sức chứa của hệ thống kho khí hóa lỏng (LPG) của cả nước hiện tại có 10 kho dung tích 10.000 m3 nhưng chưa có kho được đưa vào hoạt động.,"Quy hoạch cần xác định, phân định rõ cấp độ trong hệ thống cung ứng, dự trữ xăng dầu, khí đốt (tư nhân, doanh nghiệp, quốc gia) để có cơ chế vận hành tương ứng với các tình huống biến động trên thị trường xăng dầu, ""không thể phụ thuộc hoàn toàn vào Nhà nước hay khoán trắng cho doanh nghiệp"".",7.5359,0.3471,0.2784,8,False,0,Sức chứa của hệ thống kho khí hóa lỏng (LPG) còn hạn chế Hiện cả nước chỉ có 10 kho có dung tích từ 10.000 m3 trở lên và chưa có kho khí thiên nhiên hóa lỏng (LNG) được đưa vào hoạt động.
dev_4933,4933,Sức chứa của hệ thống kho khí hóa lỏng (LPG) của cả nước hiện tại có 10 kho dung tích 10.000 m3 nhưng chưa có kho được đưa vào hoạt động.,"Quy hoạch hạ tầng dự trữ, cung ứng xăng dầu, khí đốt quốc gia thời kỳ 2021-2030, tầm nhìn đến năm 2050 đặt mục tiêu đảm bảo sức chứa dự trữ dầu thô và sản phẩm xăng dầu cả nước đạt 75-80 ngày nhập ròng, tiến tới đạt 90 ngày nhập ròng, đáp ứng tiêu chí của Tổ chức Năng lượng quốc tế; đảm bảo sức chứa dự trữ khí đốt tối thiểu đáp ứng 15 ngày tiêu thụ.",8.7959,0.2927,0.2549,9,False,0,Sức chứa của hệ thống kho khí hóa lỏng (LPG) còn hạn chế Hiện cả nước chỉ có 10 kho có dung tích từ 10.000 m3 trở lên và chưa có kho khí thiên nhiên hóa lỏng (LNG) được đưa vào hoạt động.
dev_4933,4933,Sức chứa của hệ thống kho khí hóa lỏng (LPG) của cả nước hiện tại có 10 kho dung tích 10.000 m3 nhưng chưa có kho được đưa vào hoạt động.,"Đơn vị tư vấn lập Quy hoạch ước tính tổng vốn đầu tư phát triển hệ thống hạ tầng dự trữ, cung ứng xăng dầu khí đốt đến năm 2030 khoảng 270.000 tỷ đồng, được huy động chủ yếu từ nguồn vốn ngoài ngân sách, vốn của doanh nghiệp và các nguồn vốn hợp pháp khác.",5.8884,0.3203,0.2484,10,False,0,Sức chứa của hệ thống kho khí hóa lỏng (LPG) còn hạn chế Hiện cả nước chỉ có 10 kho có dung tích từ 10.000 m3 trở lên và chưa có kho khí thiên nhiên hóa lỏng (LNG) được đưa vào hoạt động.
dev_4483,4483,Người dân có thể tra cứu thông tin trên nhiều kênh miễn phí của BHXH Việt Nam sau khi dừng cung cấp dịch vụ tin nhắn tra cứu qua đầu số 8079.,"(PLO)- Sau khi dừng cung cấp dịch vụ tin nhắn tra cứu qua đầu số 8079, người dân có thể tra cứu thông tin trên nhiều kênh miễn phí của BHXH Việt Nam.",17.7435,0.8603,1.0,1,True,0,"Sau khi dừng cung cấp dịch vụ tin nhắn tra cứu qua đầu số 8079, người dân có thể tra cứu thông tin trên nhiều kênh miễn phí của BHXH Việt Nam."
dev_4483,4483,Người dân có thể tra cứu thông tin trên nhiều kênh miễn phí của BHXH Việt Nam sau khi dừng cung cấp dịch vụ tin nhắn tra cứu qua đầu số 8079.,"Sau khi BHXH Việt Nam dừng triển khai việc cung cấp các dịch vụ tra cứu qua tin nhắn nêu trên, người dân, doanh nghiệp có thể sử dụng các kênh cung cấp dịch vụ tra cứu thông tin miễn phí khác của ngành như: - “Tra cứu thời gian tham gia BHXH”,“Tra cứu thời hạn sử dụng thẻ BHYT” qua: Ứng dụng “VssID - Bảo hiểm xã hội số” hoặc chức năng tra cứu trực tuyến trên Cổng Thông tin điện tử BHXH Việt Nam (https://baohiemxahoi.gov.vn).",11.4992,0.736,0.7087,2,True,0,"Sau khi dừng cung cấp dịch vụ tin nhắn tra cứu qua đầu số 8079, người dân có thể tra cứu thông tin trên nhiều kênh miễn phí của BHXH Việt Nam."
dev_4483,4483,Người dân có thể tra cứu thông tin trên nhiều kênh miễn phí của BHXH Việt Nam sau khi dừng cung cấp dịch vụ tin nhắn tra cứu qua đầu số 8079.,"Cuối năm 2018, BHXH Việt Nam triển khai cung cấp dịch vụ các tin nhắn tra cứu nêu trên qua đầu số 8079 với mức phí 1.000 đồng/tin nhắn.",8.7622,0.7849,0.6769,3,False,0,"Sau khi dừng cung cấp dịch vụ tin nhắn tra cứu qua đầu số 8079, người dân có thể tra cứu thông tin trên nhiều kênh miễn phí của BHXH Việt Nam."
dev_4483,4483,Người dân có thể tra cứu thông tin trên nhiều kênh miễn phí của BHXH Việt Nam sau khi dừng cung cấp dịch vụ tin nhắn tra cứu qua đầu số 8079.,"Đến nay, ngoài việc tra cứu bằng cách nhắn tin nêu trên, người dân, doanh nghiệp đã có rất nhiều lựa chọn tra cứu miễn phí khác do BHXH Việt Nam cung cấp, như qua ứng dụng “VssID - Bảo hiểm xã hội số”, cổng Thông tin điện tử BHXH Việt Nam, cổng dịch vụ công BHXH Việt Nam.",9.754,0.7335,0.6571,4,False,0,"Sau khi dừng cung cấp dịch vụ tin nhắn tra cứu qua đầu số 8079, người dân có thể tra cứu thông tin trên nhiều kênh miễn phí của BHXH Việt Nam."
dev_4483,4483,Người dân có thể tra cứu thông tin trên nhiều kênh miễn phí của BHXH Việt Nam sau khi dừng cung cấp dịch vụ tin nhắn tra cứu qua đầu số 8079.,"Theo đó, việc ngành BHXH Việt Nam tiếp tục cung cấp dịch vụ tin nhắn tra cứu qua đầu số 8079 là không còn cần thiết.",8.1565,0.7446,0.6224,5,False,0,"Sau khi dừng cung cấp dịch vụ tin nhắn tra cứu qua đầu số 8079, người dân có thể tra cứu thông tin trên nhiều kênh miễn phí của BHXH Việt Nam."
dev_4483,4483,Người dân có thể tra cứu thông tin trên nhiều kênh miễn phí của BHXH Việt Nam sau khi dừng cung cấp dịch vụ tin nhắn tra cứu qua đầu số 8079.,"Ngày 3-3, BHXH Việt Nam cho biết sẽ dừng triển khai tin nhắn tra cứu đến đầu số 8079, gồm các tin nhắn tra cứu sau: “Tra cứu thời gian tham gia BHXH”, “Tra cứu thời hạn sử dụng thẻ BHYT”,“Tra cứu hồ sơ đã nộp, tình trạng hồ sơ”, “Tra cứu lại mật khẩu...”.",7.7618,0.692,0.5625,6,False,0,"Sau khi dừng cung cấp dịch vụ tin nhắn tra cứu qua đầu số 8079, người dân có thể tra cứu thông tin trên nhiều kênh miễn phí của BHXH Việt Nam."
dev_4483,4483,Người dân có thể tra cứu thông tin trên nhiều kênh miễn phí của BHXH Việt Nam sau khi dừng cung cấp dịch vụ tin nhắn tra cứu qua đầu số 8079.,"- “Tra cứu hồ sơ đã nộp, tình trạng hồ sơ” qua chức năng Tra cứu trên Cổng Dịch vụ công BHXH Việt Nam (https://dichvucong.baohiemxahoi.gov.vn).",4.8358,0.5318,0.3314,7,False,0,"Sau khi dừng cung cấp dịch vụ tin nhắn tra cứu qua đầu số 8079, người dân có thể tra cứu thông tin trên nhiều kênh miễn phí của BHXH Việt Nam."
dev_4483,4483,Người dân có thể tra cứu thông tin trên nhiều kênh miễn phí của BHXH Việt Nam sau khi dừng cung cấp dịch vụ tin nhắn tra cứu qua đầu số 8079.,"Trường hợp khi đăng ký tài khoản giao dịch BHXH điện tử mà người dân chưa có thông tin về địa chỉ email, người dân có thể bổ sung địa chỉ email qua các kênh sau: - Thực hiện việc lập tờ khai TK1-TS để kê khai bổ sung thông tin email thông qua giao dịch BHXH điện tử của đơn vị, tổ chức dịch vụ thu đang quản lý.",6.0504,0.4016,0.2447,8,False,0,"Sau khi dừng cung cấp dịch vụ tin nhắn tra cứu qua đầu số 8079, người dân có thể tra cứu thông tin trên nhiều kênh miễn phí của BHXH Việt Nam."
dev_4483,4483,Người dân có thể tra cứu thông tin trên nhiều kênh miễn phí của BHXH Việt Nam sau khi dừng cung cấp dịch vụ tin nhắn tra cứu qua đầu số 8079.,- “Cấp lại mật khẩu tài khoản giao dịch BHXH điện tử” qua chức năng Quên mật khẩu trên ứng dụng “VssID - Bảo hiểm xã hội số” hoặc Cổng Dịch vụ công BHXH Việt Nam (mật khẩu sẽ được cung cấp qua địa chỉ email mà người dân kê khai khi đăng ký tài khoản giao dịch BHXH điện tử).,4.1598,0.3216,0.1172,9,False,0,"Sau khi dừng cung cấp dịch vụ tin nhắn tra cứu qua đầu số 8079, người dân có thể tra cứu thông tin trên nhiều kênh miễn phí của BHXH Việt Nam."
dev_4483,4483,Người dân có thể tra cứu thông tin trên nhiều kênh miễn phí của BHXH Việt Nam sau khi dừng cung cấp dịch vụ tin nhắn tra cứu qua đầu số 8079.,"- Liên hệ trực tiếp tới Trung tâm Dịch vụ hỗ trợ, chăm sóc khách hàng qua số hotline 1900.9068 để được hỗ trợ cấp lại mật khẩu của tài khoản giao dịch BHXH điện tử.",2.8438,0.3598,0.1155,10,False,0,"Sau khi dừng cung cấp dịch vụ tin nhắn tra cứu qua đầu số 8079, người dân có thể tra cứu thông tin trên nhiều kênh miễn phí của BHXH Việt Nam."
